room_id,temperature,humidity,decibel_level,hour,is_weekend,timestamp,ml_classification_status
esp32-room1,28.9,69.4,71.8,9,0,1440461,tidak_nyaman
esp32-room1,27.7,63.0,86.9,12,0,1440664,tidak_nyaman
esp32-room1,27.2,58.9,73.9,12,0,1440758,cukup_nyaman
esp32-room1,27.6,57.5,65.6,13,0,1440803,cukup_nyaman
esp32-room2,26.2,67.3,64.6,16,0,1440862,cukup_nyaman
esp32-room3,28.2,61.9,71.0,11,0,1440966,tidak_nyaman
esp32-room2,27.2,59.5,40.0,13,1,1441226,nyaman
esp32-room2,20.8,49.6,19.4,0,0,1441498,nyaman
esp32-room3,25.8,58.4,65.0,14,0,1441751,nyaman
esp32-room1,21.6,51.0,19.1,0,0,1441987,nyaman
esp32-room3,29.3,61.7,60.0,14,0,1442106,tidak_nyaman
esp32-room3,22.4,46.0,17.5,3,1,1442354,nyaman
esp32-room3,27.3,61.9,63.0,15,1,1442464,cukup_nyaman
esp32-room3,28.7,67.1,62.1,11,0,1442685,cukup_nyaman
esp32-room1,27.5,65.5,71.7,13,0,1442806,tidak_nyaman
esp32-room1,21.9,32.0,87.8,5,1,1443039,tidak_nyaman
esp32-room2,21.3,48.7,23.7,2,0,1443299,nyaman
esp32-room2,23.4,40.6,35.9,0,0,1443349,nyaman
esp32-room2,22.8,43.3,25.1,1,0,1443613,nyaman
esp32-room1,23.4,52.0,56.0,8,1,1443785,nyaman
esp32-room2,24.9,52.4,54.6,7,0,1443831,nyaman
esp32-room3,28.0,67.3,64.4,10,0,1444027,cukup_nyaman
esp32-room1,25.1,51.8,49.3,7,0,1444137,nyaman
esp32-room2,22.8,49.4,27.5,2,1,1444319,nyaman
esp32-room3,20.7,47.0,26.0,1,0,1444551,nyaman
esp32-room3,20.8,44.7,15.4,5,0,1444831,nyaman
esp32-room2,24.1,56.3,47.1,20,0,1445119,nyaman
esp32-room3,20.3,46.3,14.6,0,0,1445235,nyaman
esp32-room1,22.9,45.6,21.4,21,0,1445352,nyaman
esp32-room3,22.4,36.4,28.2,5,1,1445503,nyaman
esp32-room3,21.2,41.5,40.4,8,1,1445621,nyaman
esp32-room1,23.5,54.5,60.8,6,0,1445729,nyaman
esp32-room2,27.8,59.0,89.9,10,0,1445874,cukup_nyaman
esp32-room2,21.9,45.0,31.5,22,0,1446049,nyaman
esp32-room3,23.8,59.4,61.0,19,0,1446162,nyaman
esp32-room2,29.4,91.2,81.9,12,0,1446310,tidak_nyaman
esp32-room1,25.6,50.0,41.5,8,1,1446369,nyaman
esp32-room2,23.0,62.4,39.6,19,0,1446459,nyaman
esp32-room1,25.9,58.7,61.8,15,1,1446679,nyaman
esp32-room2,20.8,48.6,32.7,0,1,1446938,nyaman
esp32-room2,20.2,41.8,17.4,3,0,1447085,nyaman
esp32-room1,23.4,49.9,37.6,7,0,1447192,nyaman
esp32-room3,26.4,59.6,45.0,20,0,1447294,nyaman
esp32-room3,23.8,57.0,50.2,19,1,1447405,nyaman
esp32-room3,26.7,64.8,61.0,17,0,1447466,cukup_nyaman
esp32-room1,23.7,47.4,29.8,3,1,1447634,nyaman
esp32-room1,20.6,48.6,26.7,4,0,1447689,nyaman
esp32-room3,28.2,59.8,70.7,15,0,1447910,cukup_nyaman
esp32-room3,22.5,45.0,22.9,4,0,1448070,nyaman
esp32-room3,27.5,60.3,75.9,10,0,1448103,tidak_nyaman
esp32-room2,27.5,57.8,65.4,15,0,1448234,cukup_nyaman
esp32-room1,18.5,37.8,16.8,5,0,1448293,cukup_nyaman
esp32-room1,22.2,42.8,23.2,22,0,1448352,nyaman
esp32-room3,27.3,58.3,59.9,16,0,1448469,cukup_nyaman
esp32-room2,21.9,46.6,20.9,22,0,1448508,nyaman
esp32-room3,26.3,65.7,73.4,12,0,1448701,tidak_nyaman
esp32-room3,23.9,53.0,54.4,18,0,1448910,nyaman
esp32-room1,27.8,67.9,59.1,17,0,1449093,cukup_nyaman
esp32-room2,25.5,62.5,72.5,13,1,1449129,cukup_nyaman
esp32-room1,21.7,41.1,19.0,5,0,1449164,nyaman
esp32-room1,26.0,54.9,50.4,20,0,1449214,nyaman
esp32-room1,21.3,51.5,11.6,0,0,1449428,nyaman
esp32-room2,23.9,83.5,25.9,2,1,1449496,cukup_nyaman
esp32-room1,20.7,42.6,20.8,2,0,1449608,nyaman
esp32-room2,20.0,48.6,25.6,2,0,1449640,nyaman
esp32-room3,22.6,44.1,22.8,0,1,1449874,nyaman
esp32-room1,22.0,39.3,32.6,23,0,1450127,nyaman
esp32-room1,23.0,45.9,54.2,6,0,1450394,nyaman
esp32-room1,27.2,66.3,68.0,13,1,1450538,cukup_nyaman
esp32-room3,22.1,43.1,16.2,6,1,1450615,nyaman
esp32-room2,21.8,51.1,47.2,6,0,1450792,nyaman
esp32-room1,22.2,53.1,50.7,6,0,1451037,nyaman
esp32-room1,21.0,46.8,30.9,22,0,1451090,nyaman
esp32-room2,37.2,45.3,28.2,2,0,1451373,cukup_nyaman
esp32-room3,34.4,54.9,65.9,6,0,1451515,cukup_nyaman
esp32-room2,24.7,54.2,56.4,8,0,1451645,nyaman
esp32-room3,26.1,56.8,58.4,18,0,1451759,cukup_nyaman
esp32-room2,26.4,64.1,67.4,17,0,1451810,cukup_nyaman
esp32-room2,21.0,45.4,28.1,5,0,1451872,nyaman
esp32-room3,21.3,43.4,32.9,0,1,1452039,nyaman
esp32-room1,21.3,46.4,34.9,23,1,1452077,nyaman
esp32-room1,23.0,52.2,53.8,7,0,1452317,nyaman
esp32-room3,23.7,40.4,50.5,7,1,1452488,nyaman
esp32-room1,27.9,63.4,72.2,12,0,1452697,tidak_nyaman
esp32-room2,24.7,61.2,56.6,13,1,1452846,cukup_nyaman
esp32-room2,20.8,46.5,16.7,2,0,1452893,nyaman
esp32-room1,25.6,62.2,57.8,15,1,1452928,cukup_nyaman
esp32-room3,20.9,38.5,24.1,1,0,1453078,nyaman
esp32-room2,27.0,73.4,75.6,13,0,1453234,tidak_nyaman
esp32-room2,26.2,58.4,69.1,13,1,1453372,cukup_nyaman
esp32-room1,27.2,59.5,49.1,15,0,1453471,nyaman
esp32-room1,26.0,69.2,81.7,13,0,1453509,cukup_nyaman
esp32-room3,24.1,53.4,47.7,20,0,1453707,nyaman
esp32-room3,20.0,48.3,15.1,1,0,1453823,nyaman
esp32-room3,24.6,60.2,41.0,19,0,1454057,nyaman
esp32-room1,28.5,59.6,80.9,10,0,1454157,cukup_nyaman
esp32-room1,20.1,43.0,26.7,22,0,1454403,nyaman
esp32-room3,28.2,57.4,57.3,17,0,1454464,cukup_nyaman
esp32-room1,21.9,35.0,10.4,5,0,1454501,nyaman
esp32-room2,23.2,51.7,39.0,18,1,1454612,nyaman
esp32-room2,21.9,41.9,28.5,4,1,1454746,nyaman
esp32-room1,26.8,53.0,50.5,14,0,1454910,cukup_nyaman
esp32-room1,27.5,66.5,76.5,9,0,1455060,tidak_nyaman
esp32-room1,24.5,51.1,90.4,7,0,1455304,cukup_nyaman
esp32-room2,26.9,58.8,58.3,12,1,1455558,cukup_nyaman
esp32-room1,25.5,49.9,51.2,8,1,1455850,nyaman
esp32-room3,21.8,47.7,10.8,21,0,1455918,nyaman
esp32-room2,20.3,46.4,27.1,3,0,1456086,nyaman
esp32-room3,21.5,41.8,34.6,3,1,1456142,nyaman
esp32-room1,24.7,48.4,54.2,8,0,1456433,nyaman
esp32-room1,22.8,58.4,49.9,6,0,1456490,nyaman
esp32-room3,27.8,64.1,75.9,13,0,1456536,tidak_nyaman
esp32-room3,20.9,40.1,22.3,2,0,1456778,nyaman
esp32-room3,25.1,43.3,36.1,9,1,1456817,nyaman
esp32-room2,29.6,54.4,42.5,16,1,1456941,cukup_nyaman
esp32-room3,24.9,58.6,39.9,20,0,1457028,nyaman
esp32-room3,27.7,66.5,68.2,12,0,1457258,cukup_nyaman
esp32-room1,19.7,43.5,25.3,1,1,1457377,nyaman
esp32-room2,24.6,49.5,50.5,8,1,1457602,nyaman
esp32-room3,24.9,71.3,41.1,20,0,1457673,cukup_nyaman
esp32-room1,20.3,45.3,39.3,23,1,1457855,nyaman
esp32-room1,28.4,70.3,55.8,11,0,1457999,tidak_nyaman
esp32-room2,20.0,47.6,36.0,0,0,1458236,nyaman
esp32-room3,23.5,59.7,67.9,19,1,1458458,nyaman
esp32-room2,22.5,45.7,35.0,22,1,1458705,nyaman
esp32-room2,20.8,37.0,23.4,2,0,1458743,nyaman
esp32-room1,20.0,44.9,41.2,22,0,1458848,nyaman
esp32-room1,18.2,40.0,25.1,22,0,1459082,nyaman
esp32-room2,23.2,47.8,97.1,6,1,1459382,cukup_nyaman
esp32-room2,22.6,47.8,11.6,2,0,1459501,nyaman
esp32-room1,22.9,53.9,64.0,8,0,1459741,nyaman
esp32-room3,20.6,46.7,39.1,0,0,1459979,nyaman
esp32-room1,23.4,41.7,61.2,11,1,1460088,nyaman
esp32-room3,25.5,50.7,48.1,19,0,1460362,nyaman
esp32-room2,28.1,60.9,56.5,14,0,1460614,cukup_nyaman
esp32-room1,23.5,54.5,39.1,7,0,1460770,nyaman
esp32-room1,24.6,54.4,47.1,19,0,1460843,nyaman
esp32-room1,28.1,65.0,78.1,12,0,1461111,tidak_nyaman
esp32-room2,25.4,53.5,31.0,19,1,1461297,nyaman
esp32-room3,25.0,45.5,53.8,7,0,1461387,nyaman
esp32-room1,23.5,52.7,50.1,18,1,1461657,nyaman
esp32-room1,23.3,53.6,53.9,19,1,1461756,nyaman
esp32-room2,27.0,60.4,63.3,10,0,1462051,cukup_nyaman
esp32-room1,26.7,51.8,53.4,7,1,1462133,cukup_nyaman
esp32-room3,26.9,65.4,60.5,17,0,1462180,cukup_nyaman
esp32-room3,27.5,66.2,81.1,11,0,1462211,tidak_nyaman
esp32-room2,28.0,68.9,77.8,13,0,1462486,tidak_nyaman
esp32-room1,37.0,54.1,50.1,20,0,1462673,cukup_nyaman
esp32-room2,20.2,48.5,32.9,22,1,1462802,nyaman
esp32-room2,28.3,63.5,80.8,10,0,1462918,tidak_nyaman
esp32-room1,28.4,68.9,75.2,11,0,1463039,tidak_nyaman
esp32-room1,25.0,44.3,33.9,10,1,1463333,nyaman
esp32-room2,26.0,63.3,61.7,14,1,1463513,cukup_nyaman
esp32-room2,26.6,94.4,61.7,14,1,1463755,tidak_nyaman
esp32-room1,26.6,74.0,70.5,10,0,1464025,tidak_nyaman
esp32-room2,26.2,59.0,65.5,19,0,1464237,cukup_nyaman
esp32-room1,24.1,54.3,53.8,7,0,1464444,nyaman
esp32-room1,27.3,62.9,57.5,12,1,1464734,cukup_nyaman
esp32-room1,26.7,61.7,52.1,17,0,1464928,cukup_nyaman
esp32-room2,22.9,43.2,20.8,22,1,1465161,nyaman
esp32-room1,28.2,65.3,65.1,15,0,1465197,cukup_nyaman
esp32-room3,28.7,67.2,85.4,9,0,1465303,tidak_nyaman
esp32-room1,25.2,57.7,50.8,17,1,1465415,nyaman
esp32-room3,20.8,51.2,47.2,7,0,1465455,nyaman
esp32-room3,26.7,66.0,65.6,17,0,1465658,cukup_nyaman
esp32-room1,27.7,69.2,59.0,12,0,1465863,cukup_nyaman
esp32-room3,22.1,54.4,56.8,6,0,1466046,nyaman
esp32-room2,29.2,57.3,66.2,16,0,1466334,cukup_nyaman
esp32-room3,24.7,51.5,67.3,17,0,1466385,nyaman
esp32-room3,24.8,55.3,55.9,19,0,1466559,nyaman
esp32-room1,20.1,41.3,9.1,6,1,1466782,nyaman
esp32-room1,24.8,58.6,54.6,17,1,1466907,nyaman
esp32-room3,25.2,54.4,48.3,19,1,1467018,nyaman
esp32-room1,22.9,47.3,54.1,7,1,1467190,nyaman
esp32-room2,22.1,47.3,24.3,22,0,1467290,nyaman
esp32-room3,21.1,44.5,17.6,2,0,1467493,nyaman
esp32-room3,24.3,43.8,51.7,8,1,1467731,nyaman
esp32-room1,21.5,50.2,3.9,5,0,1467767,nyaman
esp32-room1,20.2,43.8,13.2,2,0,1468045,nyaman
esp32-room3,21.8,47.9,14.2,0,0,1468276,nyaman
esp32-room1,27.6,60.5,75.0,12,1,1468372,tidak_nyaman
esp32-room3,26.4,60.0,47.9,20,0,1468463,nyaman
esp32-room1,25.2,58.9,49.1,18,0,1468614,nyaman
esp32-room3,25.1,54.1,38.5,11,1,1468879,nyaman
esp32-room2,23.6,43.6,21.7,22,0,1469004,nyaman
esp32-room2,24.7,50.8,64.0,19,1,1469286,nyaman
esp32-room2,25.8,56.2,34.1,8,0,1469386,nyaman
esp32-room1,20.5,44.1,18.7,23,0,1469462,nyaman
esp32-room1,22.4,51.1,43.2,20,0,1469670,nyaman
esp32-room3,23.0,59.5,53.5,6,0,1469780,nyaman
esp32-room1,23.1,44.6,28.0,21,0,1469836,nyaman
esp32-room2,31.2,65.8,59.8,12,0,1470024,tidak_nyaman
esp32-room3,28.2,66.4,65.6,14,0,1470269,cukup_nyaman
esp32-room2,19.7,55.2,19.9,6,1,1470400,nyaman
esp32-room3,27.9,60.8,72.8,14,1,1470646,tidak_nyaman
esp32-room2,27.0,66.7,69.3,10,0,1470806,cukup_nyaman
esp32-room2,24.2,47.1,41.3,7,1,1470864,nyaman
esp32-room3,23.4,48.2,67.0,8,0,1471133,nyaman
esp32-room3,23.8,41.9,30.6,23,1,1471431,nyaman
esp32-room3,26.2,67.6,68.0,12,0,1471680,cukup_nyaman
esp32-room2,23.3,41.5,18.3,3,0,1471963,nyaman
esp32-room2,37.9,63.3,77.2,17,0,1472237,tidak_nyaman
esp32-room2,21.6,81.5,18.4,2,0,1472362,cukup_nyaman
esp32-room1,23.2,51.2,50.5,11,1,1472637,nyaman
esp32-room1,23.6,47.5,47.7,4,0,1472799,nyaman
esp32-room1,25.9,53.3,51.2,17,1,1473064,nyaman
esp32-room2,22.8,55.2,42.9,18,0,1473215,nyaman
esp32-room3,21.7,48.9,17.7,5,0,1473338,nyaman
esp32-room1,24.1,52.0,54.9,8,0,1473464,nyaman
esp32-room1,20.5,43.7,21.6,5,0,1473762,nyaman
esp32-room1,22.5,45.4,11.3,0,0,1473835,nyaman
esp32-room2,20.6,53.1,42.1,22,0,1473900,nyaman
esp32-room1,24.5,52.2,55.5,7,0,1474075,nyaman
esp32-room1,22.8,51.2,37.8,4,1,1474170,nyaman
esp32-room2,26.9,63.9,83.6,14,0,1474459,tidak_nyaman
esp32-room3,27.2,66.9,53.9,12,0,1474595,cukup_nyaman
esp32-room3,23.9,51.2,56.5,7,0,1474711,nyaman
esp32-room3,28.7,67.5,71.7,9,0,1474893,tidak_nyaman
esp32-room3,26.7,59.2,71.9,15,1,1475165,cukup_nyaman
esp32-room2,27.4,65.6,71.5,13,0,1475276,tidak_nyaman
esp32-room1,23.5,51.3,50.0,7,0,1475488,nyaman
esp32-room3,29.6,60.2,84.2,12,0,1475747,tidak_nyaman
esp32-room2,26.4,60.3,60.7,15,0,1475888,cukup_nyaman
esp32-room3,24.1,51.0,54.6,18,0,1475957,nyaman
esp32-room2,20.4,44.9,24.9,22,0,1476148,nyaman
esp32-room2,22.2,45.9,48.9,9,1,1476401,nyaman
esp32-room2,24.2,44.7,3.2,4,1,1476626,nyaman
esp32-room1,21.7,39.8,34.1,5,1,1476709,nyaman
esp32-room2,26.4,81.1,62.6,17,0,1476969,tidak_nyaman
esp32-room2,22.0,46.0,11.7,5,0,1477253,nyaman
esp32-room2,24.2,57.1,56.8,20,1,1477541,nyaman
esp32-room3,27.2,57.2,68.5,16,0,1477818,cukup_nyaman
esp32-room1,26.7,65.3,63.9,17,0,1477873,cukup_nyaman
esp32-room2,22.6,52.1,18.2,23,0,1478041,nyaman
esp32-room2,22.0,45.1,35.5,21,1,1478208,nyaman
esp32-room3,28.6,70.6,72.0,12,0,1478465,tidak_nyaman
esp32-room1,22.1,49.8,28.1,3,1,1478567,nyaman
esp32-room2,27.4,61.3,52.4,12,1,1478856,cukup_nyaman
esp32-room2,30.3,55.9,72.1,10,0,1479051,tidak_nyaman
esp32-room2,28.9,62.6,76.9,11,0,1479221,tidak_nyaman
esp32-room1,27.0,56.4,58.9,12,1,1479463,cukup_nyaman
esp32-room3,27.5,61.6,65.6,9,0,1479571,cukup_nyaman
esp32-room1,28.6,64.6,85.7,9,0,1479842,tidak_nyaman
esp32-room2,22.4,48.9,16.8,6,1,1479991,nyaman
esp32-room2,21.2,43.5,11.3,1,0,1480230,nyaman
esp32-room1,24.2,64.0,53.1,19,1,1480291,cukup_nyaman
esp32-room1,23.2,46.4,30.2,22,1,1480435,nyaman
esp32-room1,23.5,49.2,54.4,8,0,1480498,nyaman
esp32-room3,26.8,68.1,51.8,15,0,1480777,cukup_nyaman
esp32-room1,29.5,64.7,77.9,10,0,1481076,tidak_nyaman
esp32-room1,22.2,40.4,21.7,1,0,1481357,nyaman
esp32-room2,20.2,41.9,16.4,0,0,1481396,nyaman
esp32-room2,24.3,57.1,45.6,20,0,1481647,nyaman
esp32-room1,25.0,57.3,60.9,19,1,1481723,nyaman
esp32-room2,23.3,59.2,47.3,19,0,1481761,nyaman
esp32-room2,24.5,52.4,37.1,9,1,1481937,nyaman
esp32-room3,27.5,57.3,59.3,11,0,1482125,cukup_nyaman
esp32-room1,27.7,52.4,67.0,13,0,1482411,cukup_nyaman
esp32-room3,19.7,45.9,14.0,4,0,1482643,nyaman
esp32-room3,24.5,54.6,55.5,8,0,1482892,nyaman
esp32-room1,30.0,64.3,64.3,11,0,1483065,tidak_nyaman
esp32-room1,26.6,66.7,83.5,15,0,1483096,tidak_nyaman
esp32-room2,27.0,59.4,68.3,18,0,1483170,cukup_nyaman
esp32-room2,28.9,56.7,68.4,16,1,1483275,cukup_nyaman
esp32-room2,28.8,61.2,68.8,10,0,1483316,cukup_nyaman
esp32-room2,24.8,56.8,56.7,7,0,1483603,nyaman
esp32-room3,23.3,47.1,21.2,4,1,1483661,nyaman
esp32-room1,27.6,67.9,75.1,13,0,1483719,tidak_nyaman
esp32-room3,22.1,56.2,33.5,8,0,1483881,nyaman
esp32-room1,26.1,63.7,67.9,14,0,1483931,cukup_nyaman
esp32-room2,28.4,58.3,64.3,14,0,1484213,cukup_nyaman
esp32-room3,24.5,59.5,40.2,18,1,1484450,nyaman
esp32-room3,22.8,45.9,42.3,8,1,1484491,nyaman
esp32-room1,21.5,46.2,25.6,21,0,1484579,nyaman
esp32-room3,26.2,64.7,50.7,19,0,1484660,cukup_nyaman
esp32-room1,25.4,52.3,39.1,20,0,1484951,nyaman
esp32-room1,22.6,41.3,12.5,0,0,1485179,nyaman
esp32-room3,25.6,57.5,43.9,19,0,1485284,nyaman
esp32-room3,28.2,57.0,66.4,12,0,1485575,cukup_nyaman
esp32-room3,27.1,60.4,69.6,13,0,1485627,cukup_nyaman
esp32-room2,27.1,57.9,64.4,14,0,1485772,cukup_nyaman
esp32-room1,20.0,48.4,12.7,22,0,1485913,nyaman
esp32-room1,28.7,60.9,63.1,10,0,1486168,cukup_nyaman
esp32-room3,28.4,66.3,61.2,11,0,1486311,cukup_nyaman
esp32-room3,24.2,49.7,51.9,8,1,1486448,nyaman
esp32-room1,30.3,68.3,83.1,9,0,1486556,tidak_nyaman
esp32-room1,27.5,66.6,67.7,10,0,1486813,cukup_nyaman
esp32-room1,28.9,58.7,61.4,12,0,1487067,cukup_nyaman
esp32-room2,25.8,69.8,70.5,17,0,1487251,cukup_nyaman
esp32-room3,26.1,59.8,70.3,13,1,1487399,cukup_nyaman
esp32-room2,27.8,72.0,67.8,13,0,1487540,tidak_nyaman
esp32-room1,27.3,66.6,56.5,15,0,1487825,cukup_nyaman
esp32-room2,19.4,39.0,12.6,5,0,1488079,cukup_nyaman
esp32-room1,29.0,58.4,60.6,12,1,1488154,cukup_nyaman
esp32-room2,22.3,43.0,15.2,22,0,1488300,nyaman
esp32-room1,19.3,53.8,17.9,2,1,1488460,nyaman
esp32-room3,28.1,60.3,58.3,13,1,1488596,cukup_nyaman
esp32-room2,29.1,59.8,62.1,12,0,1488808,cukup_nyaman
esp32-room3,22.7,48.1,15.6,2,0,1488896,nyaman
esp32-room2,20.5,53.3,27.6,0,1,1489133,nyaman
esp32-room3,24.7,58.7,42.3,20,0,1489279,nyaman
esp32-room2,20.2,46.8,35.0,21,0,1489413,nyaman
esp32-room3,27.6,60.5,77.7,14,0,1489507,tidak_nyaman
esp32-room3,21.4,43.7,30.6,21,0,1489754,nyaman
esp32-room3,24.7,52.3,27.4,23,0,1489879,nyaman
esp32-room1,22.4,54.2,64.5,6,0,1490120,nyaman
esp32-room2,22.9,46.2,25.3,0,0,1490273,nyaman
esp32-room2,23.5,50.8,33.4,1,1,1490440,nyaman
esp32-room3,22.8,54.7,30.5,1,0,1490686,nyaman
esp32-room3,25.3,60.4,69.0,13,1,1490752,cukup_nyaman
esp32-room2,24.1,49.3,53.0,9,1,1490795,nyaman
esp32-room3,24.2,46.3,29.9,7,1,1491047,nyaman
esp32-room2,27.6,60.8,56.4,12,1,1491327,cukup_nyaman
esp32-room1,19.6,41.1,9.2,2,0,1491528,nyaman
esp32-room2,23.5,41.0,12.9,5,0,1491692,nyaman
esp32-room1,24.2,45.5,37.6,1,0,1491723,nyaman
esp32-room1,27.5,61.4,82.8,10,0,1491891,tidak_nyaman
esp32-room2,24.4,49.1,61.3,8,0,1491921,nyaman
esp32-room2,24.6,53.4,54.2,7,0,1492092,nyaman
esp32-room2,23.6,49.1,21.0,22,0,1492169,nyaman
esp32-room1,27.2,50.3,52.5,18,1,1492361,cukup_nyaman
esp32-room1,22.7,47.0,25.4,22,1,1492613,nyaman
esp32-room2,22.8,49.6,28.1,6,1,1492669,nyaman
esp32-room1,19.5,44.7,32.7,22,1,1492746,nyaman
esp32-room1,27.4,55.9,61.0,13,1,1492783,cukup_nyaman
esp32-room2,21.0,43.5,13.9,2,0,1493029,nyaman
esp32-room2,26.2,62.2,53.1,14,1,1493060,cukup_nyaman
esp32-room1,24.5,54.5,49.1,18,0,1493181,nyaman
esp32-room3,21.1,42.9,21.5,0,0,1493305,nyaman
esp32-room3,29.8,64.1,65.7,10,0,1493405,tidak_nyaman
esp32-room1,23.1,49.8,92.2,3,0,1493487,cukup_nyaman
esp32-room2,23.9,44.8,67.7,10,1,1493644,nyaman
esp32-room1,27.4,63.4,68.3,16,0,1493693,cukup_nyaman
esp32-room1,24.6,48.1,57.0,7,0,1493794,nyaman
esp32-room3,23.2,46.5,14.6,21,1,1493882,nyaman
esp32-room1,24.4,55.1,49.1,9,1,1494176,nyaman
esp32-room2,23.1,44.7,15.5,3,0,1494336,nyaman
esp32-room2,27.5,61.7,73.1,13,0,1494518,tidak_nyaman
esp32-room3,22.3,46.5,29.4,0,0,1494646,nyaman
esp32-room2,21.8,39.8,19.7,1,1,1494918,nyaman
esp32-room3,24.5,51.1,65.3,7,0,1495132,nyaman
esp32-room1,22.1,58.0,65.2,7,0,1495368,nyaman
esp32-room2,26.0,58.8,42.8,18,0,1495597,nyaman
esp32-room1,24.5,48.6,48.9,7,0,1495763,nyaman
esp32-room2,27.1,65.8,80.0,11,0,1495982,tidak_nyaman
esp32-room1,27.5,52.4,72.1,14,0,1496131,cukup_nyaman
esp32-room2,24.4,53.0,38.2,18,1,1496334,nyaman
esp32-room3,24.8,58.4,45.2,9,1,1496441,nyaman
esp32-room2,25.8,65.0,65.6,15,1,1496685,cukup_nyaman
esp32-room1,28.0,60.5,67.7,17,0,1496883,cukup_nyaman
esp32-room3,25.2,51.6,53.4,7,0,1497114,nyaman
esp32-room3,26.5,62.9,72.9,9,0,1497183,tidak_nyaman
esp32-room2,25.6,47.8,36.6,7,1,1497476,nyaman
esp32-room3,27.8,61.6,54.5,14,1,1497536,cukup_nyaman
esp32-room2,21.5,47.0,17.8,0,0,1497812,nyaman
esp32-room3,20.9,43.2,18.8,0,0,1497904,nyaman
esp32-room2,21.9,49.2,51.3,6,0,1498137,nyaman
esp32-room1,24.6,46.4,66.3,8,0,1498318,nyaman
esp32-room2,23.4,54.3,52.4,6,0,1498419,nyaman
esp32-room3,24.3,54.5,51.2,18,0,1498489,nyaman
esp32-room3,27.2,47.5,59.1,20,1,1498754,cukup_nyaman
esp32-room1,27.3,61.9,60.8,14,0,1498896,cukup_nyaman
esp32-room3,20.6,46.8,24.0,3,1,1498940,nyaman
esp32-room1,22.0,51.4,24.8,22,0,1499069,nyaman
esp32-room1,23.7,51.9,62.5,8,1,1499345,nyaman
esp32-room3,21.7,53.0,22.1,21,0,1499510,nyaman
esp32-room1,23.7,47.1,13.0,2,0,1499577,nyaman
esp32-room2,21.6,44.4,17.6,2,0,1499649,nyaman
esp32-room1,25.7,45.0,30.0,9,1,1499698,nyaman
esp32-room1,37.4,57.7,63.7,13,0,1499748,cukup_nyaman
esp32-room1,22.4,50.6,16.2,3,0,1499946,nyaman
esp32-room2,22.3,43.9,22.7,4,0,1500025,nyaman
esp32-room2,26.2,64.3,58.6,18,0,1500095,cukup_nyaman
esp32-room2,23.0,37.4,21.0,3,0,1500175,nyaman
esp32-room3,20.9,47.4,19.8,0,0,1500207,nyaman
esp32-room1,25.4,60.0,64.0,16,0,1500472,nyaman
esp32-room3,22.1,51.8,9.9,4,0,1500611,nyaman
esp32-room2,26.2,64.9,68.3,16,0,1500681,cukup_nyaman
esp32-room1,26.4,58.6,85.1,15,0,1500905,cukup_nyaman
esp32-room1,28.8,83.6,76.8,9,0,1501106,tidak_nyaman
esp32-room1,28.7,61.5,67.1,13,0,1501334,cukup_nyaman
esp32-room1,23.9,48.7,60.0,8,0,1501523,nyaman
esp32-room1,25.0,52.0,57.0,20,1,1501791,nyaman
esp32-room3,20.9,42.8,31.5,22,0,1501965,nyaman
esp32-room3,24.4,57.3,50.7,19,0,1502169,nyaman
esp32-room2,22.7,44.6,18.8,21,0,1502293,nyaman
esp32-room2,22.6,40.2,22.2,2,0,1502508,nyaman
esp32-room2,23.4,52.3,57.3,8,0,1502678,nyaman
esp32-room1,21.6,47.9,19.4,0,0,1502923,nyaman
esp32-room1,20.4,46.5,28.6,22,1,1503163,nyaman
esp32-room2,21.6,38.4,0.0,1,0,1503244,nyaman
esp32-room2,23.2,45.2,29.5,4,1,1503356,nyaman
esp32-room1,26.8,56.5,54.0,17,1,1503392,cukup_nyaman
esp32-room3,25.0,46.4,38.2,10,1,1503438,nyaman
esp32-room1,23.3,44.2,14.9,1,1,1503527,nyaman
esp32-room1,20.7,35.0,18.9,3,0,1503717,nyaman
esp32-room1,27.2,64.2,62.9,14,0,1503814,cukup_nyaman
esp32-room1,27.6,70.5,78.9,13,0,1503864,tidak_nyaman
esp32-room3,26.6,62.1,69.2,16,0,1503931,cukup_nyaman
esp32-room1,19.6,37.9,18.3,3,0,1504131,cukup_nyaman
esp32-room1,26.0,62.1,61.4,16,0,1504308,cukup_nyaman
esp32-room2,26.4,70.1,66.5,14,0,1504599,tidak_nyaman
esp32-room3,25.2,57.7,55.8,19,0,1504883,nyaman
esp32-room3,21.1,41.5,7.1,0,0,1504962,nyaman
esp32-room1,24.3,56.0,35.4,19,0,1505114,nyaman
esp32-room3,27.2,57.6,29.0,18,0,1505334,nyaman
esp32-room3,21.0,46.6,15.0,22,0,1505364,nyaman
esp32-room2,27.7,64.5,67.0,13,0,1505613,cukup_nyaman
esp32-room1,24.4,49.4,27.2,23,0,1505762,nyaman
esp32-room2,27.7,65.4,68.4,11,0,1505906,cukup_nyaman
esp32-room2,21.9,41.4,36.3,2,0,1506119,nyaman
esp32-room1,26.7,66.5,56.1,16,0,1506352,cukup_nyaman
esp32-room2,28.0,60.7,50.7,14,1,1506547,cukup_nyaman
esp32-room1,22.8,52.0,29.0,21,0,1506579,nyaman
esp32-room1,26.6,59.1,53.4,14,1,1506784,cukup_nyaman
esp32-room1,27.1,62.9,67.3,12,0,1506828,cukup_nyaman
